uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"b2dfc621-e2e3-4838-9e7a-eec2a3eb71bc","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.04371",,"ok","single bole tree","Live",25.4,130,"noChange",16.7,,,,3.6,3.3,"Full sun",,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0002-6525-9051","98d47393-c58c-465c-89ce-7a74e1a98046",
"8b0c2efd-ef1f-47dd-99a6-a0551977f6c1","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.10320",,"ok","single bole tree","Live, insect damaged",11.6,130,"noChange",10.3,,,,4.2,3.8,"Mostly shaded",,,,,,,,,,,,,,"Crown damaged by hemlock woolly adelgid.","0000-0001-6073-9358","0000-0001-9529-4416","c18381c2-8ef0-477a-9c9f-2d8b46824a7c",
"a6f9e578-fecd-4b67-822c-e3010e4a01d3","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.10853",,"ok","single bole tree","Live",24.8,130,"noChange",14.7,,,,4.7,4.4,"Full sun",,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0002-6525-9051","adc5d835-aec0-46d8-bbed-27eaf98d4f1d",
"4b2c9a79-f309-4616-9c9a-98f1e5262536","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.03617",,"ok","single bole tree","Standing dead",14.0,135,"noChange",10.5,,,,6.0,3.9,"Full shade",,,,,,,,,,,,,,"Death possibly caused by hemlock woolly adelgid.","0000-0001-6073-9358","0000-0001-9529-4416","a3af0e6a-f4aa-4f94-b248-1a06db1e5dda",
"cd40bb97-811f-4942-98b9-f9f18c4de3b4","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.10322",,"ok","single bole tree","Live, physically damaged",14.5,130,"noChange",15.4,,,,6.2,5.0,"Mostly shaded",,,,,,,,,,,,,,"Scar on bole from nail.","0000-0001-6073-9358","0000-0001-9529-4416","0f1539b5-90d8-4a38-a585-90fbb82ecd03",
"b68e91c1-75c1-490a-b5bd-751822ee433d","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.04354",,"ok","single bole tree","Live",15.7,130,"noChange",9.9,,,,4.0,3.4,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0002-6525-9051","c631e9d0-2587-4bbb-9cf5-9a5a1f17c68e",
"b06cd641-d3c6-4832-ab23-c15f03f65ee4","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.03845","1","ok","small tree","Standing dead",9.4,130,"noChange",10.8,,,,4.5,4.2,"Mostly shaded",,,,,,,,,,,,,,"Stem diameter reflects scars on bole which are representative of lower region. Individual likely died recently as evidence of dead leaves remain in crown. Unknown cause of death.","0000-0001-6073-9358","0000-0001-9529-4416","1a69ebfa-426a-476b-a94d-a4bf582a040d",
"f8d7718c-1fa8-49ef-a9ad-dd6a6e4a5e1a","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.03632A",,"ok","multi-bole tree","Live, insect damaged",11.0,133,"noChange",17.6,,,,6.4,5.8,"Mostly shaded",,,,,,,,,,,,,,"Crown damaged by hemlock woolly adelgid.","0000-0001-6073-9358","0000-0001-9529-4416","35202ec4-8686-4aa4-9adc-3860ed36ec69",
"ba045e06-3f2d-4381-92da-e7bbcc7c3d44","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.04249",,"ok","single bole tree","Live",14.8,125,"noChange",12.7,,,,5.7,4.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0002-6525-9051","798ace7f-f79b-4b46-aa66-80d5b85945ad",
"939f5a71-aca8-4401-9ca4-6412fe5c52e7","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.04050","1","ok","single shrub","Standing dead",2.1,130,"noChange",2.8,1.4,,,1.5,1.4,"Full shade","ellipsoid or sphere",2.5,10,,,,,,,,,,,"Death possibly caused by drought.","0000-0003-1933-3182","0000-0002-6525-9051","651d68fd-e0f4-408b-99a0-9865468ca582",
